num,user_id,register_dt,LTV,is_churn,channel,cost_of_utilization
1688,14033,2020-04-10,604.9750906193068,1,Поиск,39.50249093806932
2251,14596,2020-05-14,596.7675463173766,0,Контекстная реклама,685.4951712604596
2706,15051,2020-06-10,567.7251904771122,1,Контекстная реклама,734.8671761889094
2014,14359,2020-04-29,598.4453548531108,1,Контекстная реклама,682.6428967497116
3090,15435,2020-07-03,566.9970926711201,1,Email рассылка,216.50145366443996
210,12555,2020-01-13,625.8022726340951,0,Email рассылка,187.0988636829525
886,13231,2020-02-22,619.034329482223,1,ТВ,1904.8283525888849
771,13116,2020-02-16,606.6293840698581,1,Поиск,39.337061593014184
1443,13788,2020-03-26,590.0705439099361,1,Контекстная реклама,696.8800753531086
115,12460,2020-01-07,596.6412355346508,0,Контекстная реклама,685.7098995910935
1754,14099,2020-04-14,582.8028692921562,0,Контекстная реклама,709.2351222033344
3347,15692,2020-07-19,578.9241608442549,0,Email рассылка,210.53791957787254
1139,13484,2020-03-07,607.5555959800316,1,Email рассылка,196.2222020099842
1144,13489,2020-03-08,609.9171595868846,0,ТВ,1950.4142020655768
2966,15311,2020-06-25,582.2599901233742,0,Поиск,41.774000987662575
610,12955,2020-02-06,606.6839454094052,1,Контекстная реклама,668.637292804011
168,12513,2020-01-10,604.7056719145667,0,Контекстная реклама,672.0003577452366
1080,13425,2020-03-04,606.5629872118101,0,Контекстная реклама,668.8429217399229
340,12685,2020-01-20,618.1004069193236,0,Email рассылка,190.94979654033816
2638,14983,2020-06-06,566.1808196844042,0,Email рассылка,216.90959015779788
3307,15652,2020-07-16,571.9664827430043,1,ТВ,2140.1675862849784
3672,16017,2020-08-07,574.4399475841883,1,Поиск,42.556005241581175
2106,14451,2020-05-05,600.2854949758382,0,Контекстная реклама,679.514658541075
3693,16038,2020-08-08,576.0083274827505,1,Контекстная реклама,720.7858432793241
1375,13720,2020-03-22,588.0684318767403,1,Контекстная реклама,700.2836658095414
1643,13988,2020-04-08,603.9336476295641,0,Email рассылка,198.03317618521794
1829,14174,2020-04-18,590.1994032994257,1,Email рассылка,204.90029835028716
251,12596,2020-01-15,611.7452842749626,0,ТВ,1941.2735786251872
1504,13849,2020-03-30,588.5899582100378,1,Поиск,41.14100417899621
1811,14156,2020-04-17,566.5959212486896,0,Контекстная реклама,736.7869338772277
1380,13725,2020-03-23,604.7528925213388,1,Контекстная реклама,671.920082713724
2145,14490,2020-05-08,597.0879111695897,0,Контекстная реклама,684.9505510116974
1646,13991,2020-04-08,574.3316787851604,0,Email рассылка,212.83416060741976
2358,14703,2020-05-20,594.3051997872293,1,Email рассылка,202.84740010638535
733,13078,2020-02-13,591.1701693945294,0,ТВ,2044.1491530273533
2022,14367,2020-04-30,581.2182310201356,1,Поиск,41.87817689798644
360,12705,2020-01-21,610.6871751123016,0,Контекстная реклама,661.8318023090873
3308,15653,2020-07-17,560.2996011337187,1,Контекстная реклама,747.4906780726782
664,13009,2020-02-09,598.724467410665,0,Контекстная реклама,682.1684054018693
896,13241,2020-02-23,598.6236210926846,0,Email рассылка,200.68818945365769
1777,14122,2020-04-16,604.7453655677306,0,Email рассылка,197.6273172161347
855,13200,2020-02-21,577.5667308225309,0,ТВ,2112.1663458873454
1463,13808,2020-03-27,604.5600447506209,1,Поиск,39.543995524937905
2344,14689,2020-05-20,598.8902020168202,1,Контекстная реклама,681.8866565714056
2618,14963,2020-06-04,600.8516192923014,0,Контекстная реклама,678.5522472030877
3432,15777,2020-07-24,551.5077882824822,1,Контекстная реклама,762.4367599197802
1691,14036,2020-04-11,594.8184501372696,0,Email рассылка,202.59077493136525
1548,13893,2020-04-02,580.4303310909052,1,Email рассылка,209.7848344545474
2534,14879,2020-05-30,570.6316501787098,1,ТВ,2146.841749106451
3571,15916,2020-08-01,546.5904843636176,0,Поиск,45.340951563638235
1245,13590,2020-03-14,574.1971132919232,0,Контекстная реклама,723.8649074037305
1497,13842,2020-03-29,579.6203766357119,0,Контекстная реклама,714.6453597192899
1215,13560,2020-03-12,615.8509972374859,1,Контекстная реклама,653.0533046962739
2863,15208,2020-06-19,580.0231986923269,1,Email рассылка,209.98840065383655
2702,15047,2020-06-09,590.5928918137993,1,Email рассылка,204.70355409310037
1250,13595,2020-03-14,595.0508711684425,1,ТВ,2024.7456441577874
938,13283,2020-02-25,598.507531183524,1,Поиск,40.1492468816476
1769,14114,2020-04-15,564.6594937619768,1,Контекстная реклама,740.0788606046394
831,13176,2020-02-19,599.2860451723378,0,Контекстная реклама,681.2137232070257
3467,15812,2020-07-26,561.3767401371099,0,Контекстная реклама,745.6595417669132
1978,14323,2020-04-27,575.19860336136,0,Email рассылка,212.40069831931999
2667,15012,2020-06-07,560.4648019243884,1,Email рассылка,219.7675990378058
338,12683,2020-01-20,592.444622087129,0,ТВ,2037.7768895643549
2187,14532,2020-05-10,605.4763741311333,0,Поиск,39.452362586886665
3524,15869,2020-07-29,581.5469050334648,1,Контекстная реклама,711.3702614431098
2956,15301,2020-06-25,571.006377787073,0,Контекстная реклама,729.2891577619758
3802,16147,2020-08-15,569.9635014991807,0,Контекстная реклама,731.0620474513928
3350,15695,2020-07-19,579.7678331867869,0,Email рассылка,210.11608340660658
3075,15420,2020-07-02,556.644254835631,0,Email рассылка,221.67787258218445
1071,13416,2020-03-04,571.965582226645,0,ТВ,2140.1720888667755
2883,15228,2020-06-20,566.736005762351,1,Поиск,43.3263994237649
1736,14081,2020-04-13,567.8478042337802,1,Контекстная реклама,734.6587328025738
3556,15901,2020-07-31,576.7471642423204,1,Контекстная реклама,719.5298207880552
600,12945,2020-02-05,603.558821011447,0,Контекстная реклама,673.9500042805402
1485,13830,2020-03-29,614.8909634069471,1,Email рассылка,192.55451829652648
3367,15712,2020-07-20,580.7957604516992,0,Email рассылка,209.60211977415045
3731,16076,2020-08-10,539.5154214356328,1,ТВ,2302.422892821836
3292,15637,2020-07-16,576.5680428036342,0,Поиск,42.34319571963658
3523,15868,2020-07-29,560.6465283411396,0,Контекстная реклама,746.9009018200627
630,12975,2020-02-07,589.0944459325667,0,Контекстная реклама,698.5394419146364
641,12986,2020-02-08,612.0277734539488,1,Контекстная реклама,659.5527851282868
3157,15502,2020-07-07,573.7425979155507,1,Email рассылка,213.12870104222463
2056,14401,2020-05-02,596.841142701262,0,Email рассылка,201.57942864936902
676,13021,2020-02-10,616.357891403863,0,ТВ,1918.2105429806845
229,12574,2020-01-14,595.0399035847381,0,Поиск,40.49600964152619
1065,13410,2020-03-03,591.1122961647084,1,Контекстная реклама,695.1090965199959
2103,14448,2020-05-05,603.3775458687026,0,Контекстная реклама,674.2581720232056
2378,14723,2020-05-21,604.968111149014,1,Контекстная реклама,671.5542110466762
204,12549,2020-01-12,621.2441507916881,0,Email рассылка,189.377924604156
1349,13694,2020-03-21,591.3834702758717,0,Email рассылка,204.30826486206416
3749,16094,2020-08-11,580.442562648667,0,ТВ,2097.7871867566646
2756,15101,2020-06-13,557.8337338946451,1,Поиск,44.21662661053549
3191,15536,2020-07-09,556.7573561048616,1,Контекстная реклама,753.5124946217353
1313,13658,2020-03-18,592.2100852931177,1,Контекстная реклама,693.2428550016999
1031,13376,2020-03-01,610.8622245023652,1,Контекстная реклама,661.5342183459792
1750,14095,2020-04-14,572.8582269624347,0,Email рассылка,213.57088651878263
2029,14374,2020-04-30,606.503564489966,0,Email рассылка,196.748217755017
1011,13356,2020-02-29,619.963395681214,1,ТВ,1900.18302159393
3224,15569,2020-07-11,563.3795465915878,1,Поиск,43.66204534084123
2246,14591,2020-05-13,564.3926397331443,0,Контекстная реклама,740.5325124536547
2525,14870,2020-05-30,589.7746869234865,1,Контекстная реклама,697.383032230073
1355,13700,2020-03-21,602.6097862684073,0,Контекстная реклама,675.5633633437075
2720,15065,2020-06-11,576.3543756947258,1,Email рассылка,211.82281215263708
1678,14023,2020-04-10,572.3526862702513,1,Email рассылка,213.82365686487438
1523,13868,2020-03-31,570.261666563925,1,ТВ,2148.691667180375
1493,13838,2020-03-29,601.5738411765772,0,Поиск,39.84261588234229
716,13061,2020-02-12,624.4880191904317,0,Контекстная реклама,638.370367376266
1856,14201,2020-04-20,568.5960838064726,1,Контекстная реклама,733.3866575289966
2266,14611,2020-05-15,567.0786608957756,0,Контекстная реклама,735.9662764771816
1607,13952,2020-04-06,590.96694302082,1,Email рассылка,204.51652848958997
570,12915,2020-02-03,621.2771583790907,0,Email рассылка,189.36142081045466
2407,14752,2020-05-23,565.7886121486696,0,ТВ,2171.056939256652
1554,13899,2020-04-02,601.9999521156967,0,Поиск,39.80000478843033
2183,14528,2020-05-10,578.9733536471183,1,Контекстная реклама,715.7452987998988
3298,15643,2020-07-16,577.3510551018188,0,Контекстная реклама,718.503206326908
2049,14394,2020-05-01,591.0249302194882,0,Контекстная реклама,695.2576186268701
2690,15035,2020-06-09,598.9854861306751,1,Email рассылка,200.50725693466242
82,12427,2020-01-06,603.714931114095,0,Email рассылка,198.14253444295255
2894,15239,2020-06-21,561.8291783480013,1,ТВ,2190.854108259993
850,13195,2020-02-20,607.3129966111143,0,Поиск,39.26870033888857
38,12383,2020-01-03,592.7016862196409,0,Контекстная реклама,692.4071334266105
1994,14339,2020-04-28,592.43995974075,1,Контекстная реклама,692.8520684407249
2724,15069,2020-06-11,572.5896240151524,0,Контекстная реклама,726.5976391742408
3518,15863,2020-07-29,579.4452273595637,1,Email рассылка,210.2773863202182
3247,15592,2020-07-13,548.1906581770074,1,Email рассылка,225.9046709114963
2261,14606,2020-05-14,582.203505119442,1,ТВ,2088.98247440279
267,12612,2020-01-16,596.318675956299,0,Поиск,40.3681324043701
1337,13682,2020-03-20,568.5988378006273,1,Контекстная реклама,733.3819757389335
294,12639,2020-01-18,621.816431820555,0,Контекстная реклама,642.9120659050565
1292,13637,2020-03-17,572.0145531754357,0,Контекстная реклама,727.5752596017593
721,13066,2020-02-12,580.0343895850737,1,Email рассылка,209.98280520746317
1815,14160,2020-04-18,580.081396481541,1,Email рассылка,209.9593017592295
779,13124,2020-02-16,608.854806426193,0,ТВ,1955.7259678690348
751,13096,2020-02-14,621.1573099535506,0,Поиск,37.884269004644935
3110,15455,2020-07-04,547.9558753056926,1,Контекстная реклама,768.4750119803224
126,12471,2020-01-08,599.2504076426842,0,Контекстная реклама,681.274307007437
1138,13483,2020-03-07,617.3342904389308,1,Контекстная реклама,650.5317062538176
66,12411,2020-01-05,628.7619474356665,0,Email рассылка,185.61902628216677
1085,13430,2020-03-04,597.4084986627963,1,Email рассылка,201.29575066860187
1537,13882,2020-04-01,574.0928855150264,1,ТВ,2129.535572424868
714,13059,2020-02-12,586.9429378805022,1,Поиск,41.30570621194978
793,13138,2020-02-17,607.087961214572,1,Контекстная реклама,667.9504659352275
865,13210,2020-02-21,608.3635304678318,0,Контекстная реклама,665.781998204686
2113,14458,2020-05-05,591.349061394903,1,Контекстная реклама,694.706595628665
1016,13361,2020-03-01,594.655149065519,1,Email рассылка,202.67242546724052
302,12647,2020-01-18,593.6949357431768,0,Email рассылка,203.15253212841162
1249,13594,2020-03-14,589.1094909730026,0,ТВ,2054.452545134987
1492,13837,2020-03-29,569.5962958985913,1,Поиск,43.04037041014087
673,13018,2020-02-10,587.8830350365863,1,Контекстная реклама,700.5988404378033
1585,13930,2020-04-04,604.1498692708599,0,Контекстная реклама,672.9452222395381
237,12582,2020-01-15,630.3191490183586,0,Контекстная реклама,628.4574466687903
1423,13768,2020-03-25,610.0311287653733,0,Email рассылка,194.98443561731338
1205,13550,2020-03-11,601.325618527827,1,Email рассылка,199.33719073608648
3532,15877,2020-07-29,549.5051750045493,0,ТВ,2252.4741249772533
123,12468,2020-01-08,631.5799576309976,0,Поиск,36.84200423690025
1868,14213,2020-04-21,579.1119917727826,0,Контекстная реклама,715.5096139862695
3662,16007,2020-08-06,579.6026020103884,0,Контекстная реклама,714.6755765823398
2222,14567,2020-05-12,571.1281340092355,0,Контекстная реклама,729.0821721842997
2840,15185,2020-06-18,590.1045328760152,0,Email рассылка,204.94773356199238
2130,14475,2020-05-07,573.1193193634601,1,Email рассылка,213.44034031826996
2489,14834,2020-05-28,590.7464498552986,1,ТВ,2046.2677507235069
2610,14955,2020-06-04,553.5984870285217,1,Поиск,44.64015129714783
